,file_name,transcription,mms_model_transcription
464,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10710_111.4700_4.7570.wav,[UNK] I don't know uh I I mean for myself I,for me i don't know o m aming for myself
465,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10712_116.8500_3.3400.wav,it's hard for me to decide which sport is,it's hard for meetto des like wich spors is
466,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10714_120.4260_3.1440.wav,the best because I really don't like sports,tebest because <unk> really don't like sbot
467,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10716_124.0800_4.6700.wav,and i don't I don't do exercising in my spare time,and i don <unk> don't do exercise in mysbetime
468,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10722_133.8000_2.3200.wav,我只参加最后final的体测,我是参加最后f容的体车
469,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10726_137.9900_0.4000.wav,cool,
470,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10728_139.5300_0.3500.wav,cool,<unk>
471,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10731_141.3600_0.3900.wav,嗯,
472,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10736_145.1100_0.4800.wav,呃,<unk>
473,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10738_146.3800_0.9000.wav,three,
474,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10742_148.9600_1.0900.wav,three to four minutes,thory to for minites
475,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10746_151.7700_0.3200.wav,yeah,y
476,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10750_153.9800_0.2600.wav,嗯,<unk>
477,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10752_154.4300_1.3200.wav,is that fast or slow,'s my fast oslo
478,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10758_167.6300_1.4900.wav,unbelievable really,<unk>opelevfrly
479,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10762_172.2200_3.0900.wav,但是我仰卧起坐不行永远都做不起来一下都做不起来,但是我养物起总行用员的总期来一下的总西
480,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10768_184.1500_0.5000.wav,soccer,sk
481,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10772_186.0100_3.7800.wav,you are talking about some sports i never did,you are talking about some sports <unk> never did
482,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10778_196.8700_0.4800.wav,嗯,<unk>
483,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10780_198.2500_3.4200.wav,我只被我只被足球砸过但我没有踢过足球,我我是被足球杂到我没有提控作球
484,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10784_207.0500_2.6600.wav,嗯那你平时会打篮球吗,然那你平时会大答球吗
485,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10788_216.8900_2.9400.wav,那你现在会不会去gym打那个壁球,那你现还会不去去打那个必求
486,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10790_220.3900_0.8200.wav,是差不多的吧,差不多的吗
487,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10794_223.6300_2.9900.wav,壁球对着墙打但是反弹会快一点,必求对的强到都是反<unk>会快
488,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10798_228.7900_0.5800.wav,没有吗,
489,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10807_239.6900_2.6400.wav,我记得学校那个gym那边,我记个学校那个这的别
490,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10809_242.7700_3.8700.wav,呃进门之后左拐就会有很多打壁球的地方,<unk>进门的之后作怪就是有很多打bt的地f
491,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10813_250.9700_2.2400.wav,我踏进去看了一眼才能出来了,我它进去看了一也他出来了
492,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10815_254.0900_1.9800.wav,对没有在里面待超过五分钟,对没有在里该大超微我分中
493,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10819_259.6900_0.3600.wav,除了,
494,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10821_261.1700_6.6200.wav,所以你平时就现在大部分时间还是tennis就打网球,所以你平时就现在大部分时间还是temnes就打网球
495,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10827_276.2600_2.4900.wav,那你平时去健身是在学校健身房吗,那你平时去建身是在学要件身方的
496,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10830_279.4100_3.2900.wav,哦那一般你是跑步基本的那些,哦n一般也跑步基本的那些
497,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10833_284.7190_0.3500.wav,哦,<unk>
498,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10837_287.6700_2.3400.wav,每次说到有氧跟无氧我就有点懵逼,那次说有氧跟边我就一联mb
499,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10841_292.8500_0.3200.wav,嗯,<unk>
500,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10844_294.3080_1.5420.wav,就是举铁什么的是吗,lgtrs的s么
501,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10860_314.2500_1.8800.wav,[UNK] also related to soccer,osor 来ttsokr
502,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10862_316.8900_1.9400.wav,world cup is so is related,wot ca viss is aread
503,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10865_320.8400_0.5200.wav,soccer吧,sok
504,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10869_324.0700_0.4200.wav,football,七不
505,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10874_328.2000_0.9100.wav,运动白,懂b
506,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10877_332.9900_0.5600.wav,yeah,
507,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10879_334.5500_0.5400.wav,uh,<unk>
508,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10881_336.2300_3.0400.wav,this is a tricky question,this is a treky question
509,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10883_341.1100_2.2800.wav,so do you think this will happen,so do you think this will happen
510,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10888_347.1500_0.4800.wav,yeah,y
511,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10894_359.7500_0.3600.wav,why,
512,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10896_361.7300_2.9600.wav,they really um focus on the,the really focus on the
513,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10898_365.2300_0.8700.wav,records of,rakos o
514,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10900_366.7200_3.4300.wav,so soccer game i i mean for World Cups,so sok gam ae amin for work hups
515,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10902_370.7100_0.7200.wav,in the past,inpus
516,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10904_372.7300_0.7300.wav,twenty years,tonters
517,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10906_375.2000_1.8000.wav,and you made some prediction,and yoill make some prediction
518,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10910_379.6700_0.6400.wav,um,<unk>
519,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10912_380.6700_2.1300.wav,how how will you [UNK] uh,h ho wy tev a h
520,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10914_383.3900_2.1600.wav,have with a conclusion,elfp thes conclusion
521,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10920_390.0700_0.3700.wav,yeah,ya
522,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10947_416.5400_0.3900.wav,嗯,<unk>
523,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10951_419.5200_1.2100.wav,so uh,s<unk>
524,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10957_428.9900_1.2200.wav,i have no idea about,<unk>hmnty
525,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10959_430.9700_0.8500.wav,e sports,ispots
526,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10961_432.5400_0.9000.wav,it's not playing,pla
527,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10965_435.8300_0.9600.wav,mobile phones,b 风os
528,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10971_442.2000_0.3600.wav,no,n
529,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10979_449.8700_1.7900.wav,electronic sports,theelectronics sports
530,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10981_452.2100_2.2100.wav,it's like the electronic games,li electronica
531,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10984_456.4200_0.5300.wav,yeah,
532,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10990_461.2000_0.6000.wav,i don't know,d
533,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10994_463.6700_0.7700.wav,um,<unk>
534,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L10997_466.7700_1.6200.wav,electronic games,electronygams
535,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11005_474.5800_1.7800.wav,之前不是有一个什么拿了什么,之前不是以有个什么难的什么
536,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11007_476.6600_2.0100.wav,电子竞技中国又跟什么拿了,电子经济中国有个什么难了
537,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11013_483.5700_0.3800.wav,嗯,
538,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11015_484.2400_0.2300.wav,对,对
539,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11020_487.2000_1.4500.wav,我我是打吃鸡的,我我是打吃机的
540,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11023_491.1000_0.4100.wav,对,对
541,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11027_493.7700_0.3400.wav,嗯,<unk>
542,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11030_496.5800_1.0100.wav,mobile phones,g pots
543,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11034_499.5500_3.1700.wav,I uh I mean my laptop is [UNK],i <unk> <unk><unk> m mind that tois mon tha
544,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11036_503.8500_4.3500.wav,my the performance of my laptop cannot um,my the performance of my lipos cannot
545,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11039_510.1200_0.5500.wav,yeah,y
546,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11041_511.3500_1.8800.wav,i cannot do it on my laptop,<unk> cannot do it or my lesol
547,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11047_526.9500_1.9700.wav,yeah I think it's,te s think<unk>s
548,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11051_533.3000_0.3700.wav,哎,<unk>
549,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11055_536.7900_2.3400.wav,really it already has,really it already has
550,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11057_540.7900_0.4500.wav,yeah I,y
551,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11061_546.2000_0.3400.wav,对对对,对
552,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11065_553.3700_0.9300.wav,嗯对,<unk>对
553,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11068_555.1700_0.9300.wav,what is the report,gls的repor
554,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11073_564.0600_5.2700.wav,嗯所以你平时会看Olympic games吗过去的几届,所以你平时会看哦lnpagauns么过去的机接
555,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11075_570.4700_1.6200.wav,每年的奥运会你都会看吗,每年的o运会你都会看
556,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11079_576.4100_0.6700.wav,嗯,
557,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11083_578.6300_2.8000.wav,那你喜欢的明星运动员,那你喜欢的名型运动员
558,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11089_586.9200_1.5400.wav,博尔特跑步的吗,不t跑不的吗
559,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11092_589.6230_0.2200.wav,哦,<unk>
560,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11094_591.0500_2.6800.wav,短跑冠军他最近还参加吗最近几年,短跑魂他最近还参加嘛最近基年
561,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11096_593.9900_0.9900.wav,[UNK] 也参加,好非你也才加
562,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11099_598.8000_0.7700.wav,嗯嗯嗯,<unk>
563,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11107_606.4300_2.1400.wav,没有概念但我知道很快,没有刚点的我知很快
564,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11111_610.9500_0.4900.wav,嗯,<unk>
565,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11113_612.3000_0.3900.wav,嗯,<unk>
566,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11123_623.3500_1.0400.wav,跑十几秒诶,后是基么
567,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11125_625.5400_1.2800.wav,他是不是跑了十几秒,他是不跑是基秒
568,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11134_635.6700_0.4600.wav,不知道,不是道
569,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11138_638.2400_1.7700.wav,我的短跑不行腿太短了,你为短跑不行推太多
570,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11146_644.2300_0.4200.wav,嗯,<unk>
571,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11150_647.3400_0.7100.wav,哦,
572,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11152_648.4200_0.7400.wav,很快很快,快<unk>怪
573,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses2_spk17_L11154_649.5700_0.5300.wav,好强啊,好强
